,author,content,description,publishedAt,source_id,source_name,title,url,urlToImage,polarity,length,article_similarity,source_similarity,cosine_similarity,subject_matter,cluster
35,"USA TODAY, Richard Wolf, USA TODAY","Democrats are calling for a delay in the confirmation hearings of Brett Kavanaugh, objecting to the late release of documents the evening before. (Sept. 4) AP President Donald Trump's Supreme Court nominee, Brett Kavanaugh, a federal appeals court judge, hold… [+7800 chars]","Brett Kavanaugh arrived at his Supreme Court confirmation hearing outflanked by opponents, but he emerged unbroken, waving his battered Constitution.",2018-09-08T11:00:02Z,usa-today,USA Today,Supreme Court nominee Brett Kavanaugh tiptoes through legal minefields on way to confirmation,https://www.usatoday.com/story/news/politics/2018/09/08/brett-kavanaugh-supreme-court-nominee-avoids-legal-minefields/1225161002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/05/USAT/058f0071-29de-4273-bde2-3af755ddeacc-14__AP_Senate_Supreme_Court.4.JPG?crop=5498,3093,x1,y573&width=3200&height=1680&fit=bounds",0.7429159050094483,18,0.2334557487400747,0.9388087152893488,0.01889175950452293,8,1
36,"USA TODAY, Christal Hayes, USA TODAY","Democratic senators attend 'Rally to Stop Kavanaugh' as protesters gather to support opposition to the nomination of U.S. Supreme Court nominee Brett Kavanaugh. (Aug. 1) AP President Donald Trump's Supreme Court nominee, Judge Brett Kavanaugh, arrives to meet… [+2637 chars]","John Dean, the former White House counsel under Richard Nixon, will testify next week during confirmation hearings for Brett Kavanaugh.",2018-08-31T14:28:05Z,usa-today,USA Today,Nixon lawyer John Dean to testify at Brett Kavanaugh Supreme Court hearing,https://www.usatoday.com/story/news/politics/2018/08/31/brett-kavanaugh-nixon-lawyer-john-dean-testify/1155347002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/08/29/USAT/35ebabdf-cc75-45fa-9834-ecc447bfbd3a-04__AP_Supreme_Court_Kavanaugh.JPG?crop=2809,1578,x0,y0&width=3200&height=1680&fit=bounds",0.3858576393475549,1,0.08572932922444332,0.6995512258783676,0.5897181184933706,5,2
37,Paul Blumenthal,Sen. Sheldon Whitehouse (D-R.I.) used his opening remarks on Tuesday at the confirmation hearing of Judge Brett Kavanaugh to a lifetime seat on the Supreme Court to present a grand unified theory of the corruption of the court under Chief Justice John Roberts… [+6567 chars],"“No wonder the American people feel the game is rigged,” Whitehouse said.",2018-09-04T23:27:15Z,the-huffington-post,The Huffington Post,Sheldon Whitehouse says Brett Kavanaugh’s confirmation hearing is ‘a sham.’,https://www.huffingtonpost.com/entry/brett-kavanaugh-confirmation-hearing-sheldon-whitehouse_us_5b8efa15e4b0162f4727e447,https://img.huffingtonpost.com/asset/5b8efa95200000430034bf00.jpeg?cache=OjwJPSirNx&ops=1200_630,0.9076002179045666,10,0.9035792736122495,0.1350301868993563,0.48898728549337855,3,3
38,Tessa Berenson,"As the Senate takes up Brett Kavanaugh’s nomination to the Supreme Court this week, both parties are bracing for a battle fit for a courtroom, replete with opening statements, withering questioning and more than two-dozen outside witnesses. But Democrats and … [+7211 chars]","Barring a bad performance, Kavanaugh’s confirmation to be the next Supreme Court justice appears all but assured",2018-09-03T12:00:37Z,time,Time,Democrats Want to Stop Brett Kavanaugh. They May Be Out of Options,http://time.com/5382872/democrats-cant-stop-brett-kavanaugh-supreme-court/,https://timedotcom.files.wordpress.com/2018/07/kavanaugh-scotus-nixon.jpg?quality=85,0.9872971666245419,9,0.8395985753997067,0.8388650648689063,0.9617360114821419,5,2
39,"USA TODAY, Richard Wolf, USA TODAY","Supreme Court nominee Brett Kavanaugh is declining to answer questions about the extent of the president's pardon power. (Sept. 5) AP President Donald Trump's Supreme Court nominee, Brett Kavanaugh, a federal appeals court judge, holds up a worn copy of the C… [+3773 chars]",Brett Kavanaugh is sure to be asked once again about his views on presidential power and about a number of hot-button social issues.,2018-09-06T10:00:08Z,usa-today,USA Today,Brett Kavanaugh faces third day of Supreme Court confirmation hearings,https://www.usatoday.com/story/news/politics/2018/09/06/brett-kavanaugh-faces-third-day-supreme-court-confirmation-hearings/1205309002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/05/USAT/058f0071-29de-4273-bde2-3af755ddeacc-14__AP_Senate_Supreme_Court.4.JPG?crop=5498,3093,x1,y573&width=3200&height=1680&fit=bounds",0.4596249587585949,15,0.5105907460736452,0.8739840766330909,0.04566648952996266,7,3
40,"USA TODAY, Editors, USA TODAY","Supreme Court Associate Justice nominee Brett Kavanaugh appears before the Senate Judiciary Committee during his confirmation hearing on Sept. 4, 2018 in Washington. (Photo: Jack Gruber, USA TODAY) Round 2: Confirmation hearings for Trump Supreme Court pick K… [+4298 chars]","Brett Kavanaugh confirmation hearings, Tropical Storm Gordon, Congress questions Facebook and Twitter executives, and more things to start your day.",2018-09-05T07:57:47Z,usa-today,USA Today,"Brett Kavanaugh confirmation hearings, Tropical Storm Gordon: 5 things to start your day",https://www.usatoday.com/story/news/2018/09/05/brett-kavanaugh-hearings-tropical-storm-gordon-twitter-facebook-nafta/1190379002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/04/USAT/d0baa078-314f-4ce8-b3ae-ad5803c216eb-XXX_CP__101.JPG?crop=2999,1680,x0,y199&width=3200&height=1680&fit=bounds",0.5360565495702705,16,0.5014861367479123,0.41220061889939963,0.725717508849843,1,1
41,Associated Press,"WASHINGTON — Supreme Court nominee Brett Kavanaugh said Monday he was willing to speak to the Senate Judiciary Committee to “refute” the charge that he sexually assaulted a woman while in high school, as the woman making the accusation said via her attorney t… [+7799 chars]",Supreme Court nominee Brett Kavanaugh said he was willing to speak about a charge that he sexually assaulted a woman while in high school.,2018-09-17T15:05:06Z,time,Time,Brett Kavanaugh Says He’s Willing to Speak About Woman’s Allegation of Sexual Assault,http://time.com/5398157/brett-kavanaugh-assault-allegation/,https://timedotcom.files.wordpress.com/2018/09/brett-kavanaugh-allegation.jpg?quality=85,0.2134195422834857,9,0.2952906162811296,0.8556283496598088,0.15774048442805055,7,3
42,Igor Bobic,"WASHINGTON ― Democrats on Thursday seized on a newly released 2003 email sent by Brett Kavanaugh, saying it confirmed their fears that President Donald Trump’s Supreme Court nominee would vote to overturn abortion rights given the chance. During his confirmat… [+2229 chars]","In a 2003 email, the future Supreme Court nominee questioned whether Roe v. Wade is “settled law.”",2018-09-06T16:48:45Z,the-huffington-post,The Huffington Post,Democrats Say Brett Kavanaugh Is Trying To ‘Fool’ Women About Abortion Rights,https://www.huffingtonpost.com/entry/brett-kavanaugh-abortion-rights_us_5b914bfce4b0511db3e00d9f,https://img.huffingtonpost.com/asset/5b914d622000002d0a37b741.jpeg?cache=gjjbu2zj4g&ops=1910_1000,0.06216531642953915,17,0.06651546220213733,0.6445555162716371,0.37093803289457716,4,1
43,Tammy Duckworth,"When I first woke up at Walter Reed in November 2004, I had no idea that I was disabled. I had no idea that, in the blink of an eye, I had lost both my legs when a grenade tore through the helicopter I was piloting just north of Baghdad. It took me days to re… [+4908 chars]","When I first woke up at Walter Reed in November 2004, I had no idea that I was disabled. I had no idea that, in the blink of an eye, I had lost both my legs when a grenade tore through the helicopter I was piloting just north of Baghdad. It took me days to…",2018-09-05T18:36:49Z,time,Time,Brett Kavanaugh Would Put Businesses Ahead of Americans With Disabilities on the Supreme Court,http://time.com/5387681/brett-kavanaugh-disabled-rights-supreme-court/,https://timedotcom.files.wordpress.com/2018/09/tammy-duckworth-kavanaugh.jpg?quality=85,0.5672326913831381,12,0.3381893172775332,0.4004793274038978,0.817272191104373,3,1
44,Ken Thomas and Darlene Superville / AP,"(BILLINGS, Mont.) — President Donald Trump praised Judge Brett Kavanaugh’s progress toward winning confirmation to the Supreme Court but decried the “anger and the meanness on the other side,” blasting Democrats’ behavior toward his nominee as “sick.” During … [+4786 chars]","The President blasted Democrats' behavior toward his Supreme Court pick as ""sick""",2018-09-07T09:06:59Z,time,Time,"President Trump Praises Brett Kavanaugh’s Progress, Batting Away Democrats’ Criticisms in Montana",http://time.com/5389724/trump-montana-rally-kavanaugh-progress/,https://timedotcom.files.wordpress.com/2018/09/gettyimages-1028046300.jpg?quality=85,0.6577586649163129,13,0.6241885144728957,0.8407542778223445,0.18225436241347526,5,3
45,"USA TODAY, Erin Kelly, USA TODAY","During today's Senate Judiciary Committee hearing, Supreme Court nominee Brett Kavanaugh said he would ""keep an open mind on every case."" USA TODAY A woman stands and voices her opposition to Supreme Court nominee Brett Kavanaugh, during a Senate Judiciary Co… [+5315 chars]",Here's a look at the highlights of Supreme Court nominee Brett Kavanaugh's first day of confirmation hearings and what to expect next.,2018-09-04T22:31:28Z,usa-today,USA Today,Brett Kavanaugh: Top takeaways from first day of Supreme Court confirmation hearings,https://www.usatoday.com/story/news/politics/2018/09/04/brett-kavanaugh-first-day-supreme-court-hearings-whats-next/1196148002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/04/USAT/a27b7211-86b0-4f47-b634-db1858eb1fa1-07__AP_Senate_Supreme_Court.JPG?crop=4165,2343,x0,y0&width=3200&height=1680&fit=bounds",0.8584161600908111,9,0.1658939309676728,0.45750375529806453,0.4529154322507377,2,1
46,"USA TODAY, Christal Hayes and Kristen Jordan Shamus, USA TODAY","Democratic senators hijack Brett Kavanaugh's hearing over Republicans rushing the process and the dumping of thousands of documents just hours earlier. USA TODAY A protestor is removed as President Donald Trump's Supreme Court nominee, Brett Kavanaugh testifi… [+8912 chars]",The Women’s March protest during Brett Kavanaugh's hearings are just the latest speed bump for the Donald Trump administration,2018-09-09T11:00:02Z,usa-today,USA Today,How the Woman's March organizers used the Kavanaugh hearings to further their war on Trump,https://www.usatoday.com/story/news/politics/2018/09/09/womens-march-protests-donald-trump-kavanaugh-hearings/1214364002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,https://www.gannett-cdn.com/-mm-/74cd121322c4cb00955d3c7184c815b93db711ae/c=0-278-5472-3370/local/-/media/2018/09/07/USATODAY/USATODAY/636719299899924601-EPA-USA-KAVANAUGH-SUPREME-COURT-7.jpg?width=3200&height=1680&fit=crop,0.9324953114210175,7,0.9636268265496648,0.029430769555808478,0.7977164141200729,2,2
47,Joe Perticone,"WASHINGTON — Democratic Sen. Dianne Feinstein on Thursday said she referred a letter to the FBI about President Donald Trump's Supreme Court nominee Brett Kavanaugh, though the contents or subject of the letter are not yet public. ""I have received information… [+961 chars]",California Sen. Dianne Feinstein says she sent a letter to the FBI regarding Supreme Court nominee Brett Kavanaugh. The contents of the letter are not public. WASHINGTON — Democratic Sen. Dianne Feinstein on Thursday said she referred a letter to the FBI abou…,2018-09-13T17:33:38Z,business-insider,Business Insider,Dianne Feinstein says she sent secret letter about Brett Kavanaugh to FBI,https://www.businessinsider.com/dianne-feinstein-brett-kavanaugh-letter-fbi-2018-9,https://amp.businessinsider.com/images/5b9a98e1b354cdba228b50ec-2732-1366.jpg,0.7970759371323564,7,0.9239633221228842,0.35505977881435535,0.5784744752654799,3,1
48,Mahita Gajanan,"The father of Parkland shooting victim Jamie Guttenberg says Supreme Court nominee Brett Kavanaugh “turned his back” when he approached to shake hands during a break in his confirmation hearing on Tuesday. Fred Guttenberg, who attended the first day of Kavana… [+1171 chars]",Fred Guttenberg tried to shake hands with the Supreme Court nominee,2018-09-04T20:21:54Z,time,Time,Father of Parkland Shooting Victim Says Brett Kavanaugh ‘Turned His Back’ to Him at Confirmation Hearing,http://time.com/5386500/brett-kavanaugh-fred-guttenberg-photo/,https://timedotcom.files.wordpress.com/2018/09/brett-kavanaugh-fred-guttenberg-jamie-stoneman-douglas-shooting-parkland-supreme-court.jpg?quality=85,0.9242627029218683,19,0.863473996976516,0.8738860177650921,0.6795921005545948,9,2
49,"USA TODAY, Richard Wolf, USA TODAY","Current Supreme Court nominee Brett Kavanaugh, center, walks alongside independent counsel Ken Starr in 1997 during their investigation of President Bill Clinton. (Photo: Associated Press) WASHINGTON – Twenty years ago this month, Supreme Court nominee Brett … [+1899 chars]",Supreme Court nominee Brett Kavanaugh urged in 1998 that investigators ask President Clinton graphic questions about his affair with Monica Lewinsky.,2018-08-20T17:59:14Z,usa-today,USA Today,"Oral sex, vaginal stimulation: What Brett Kavanaugh wanted President Bill Clinton to be asked in 1998",https://www.usatoday.com/story/news/politics/2018/08/20/oral-sex-what-brett-kavanaugh-wanted-ask-bill-clinton/1042861002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/08/20/USAT/afb8c098-63da-47f4-8d76-ca9043411fef-AP_SCOTUS_WHITEWATER.jpg?crop=1519,879,x0,y0&width=3200&height=1680&fit=bounds",0.21147714161633968,8,0.7402394636397392,0.7472437731260559,0.3654533069405619,4,3
50,Associated Press,(WASHINGTON) — President Donald Trump says he feels “terribly” for Supreme Court nominee Brett Kavanaugh as he faces a decades-old accusation of sexual assault. Trump says the judge “is not a man that deserves this.” Trump spoke Tuesday at a joint press confe… [+540 chars],"President Donald Trump says he feels ""terribly"" for Supreme Court nominee Brett Kavanaugh as he faces an accusation of sexual assault.",2018-09-18T20:14:01Z,time,Time,Trump Says He Feels ‘Terribly’ for Brett Kavanaugh Amid Sexual Assault Allegations,http://time.com/5400037/trump-brett-kavanaugh-allegations-response/,https://timedotcom.files.wordpress.com/2018/09/trump-kavanaugh-press-conference.jpg?quality=85,0.5348802927934486,12,0.2963324106900552,0.5353735415888978,0.8638668249962239,1,1
51,Michelangelo Signorile,"GOP leaders recently decided they wouldn’t request records that Supreme Court nominee Brett Kavanaugh authored, generated or contributed during his time as White House staff secretary under President George W. Bush. And they’re not budging from this position.… [+8359 chars]",There's no way he wasn't at the center of the discussions.,2018-08-21T09:45:12Z,the-huffington-post,The Huffington Post,We need to know Brett Kavanaugh’s role in the anti-gay marriage amendment.,https://www.huffingtonpost.com/entry/opinion-kavanaugh-gay-marriage_us_5b79849be4b0a5b1febc34e8,https://img.huffingtonpost.com/asset/5b7ab6c01900002b0150230e.jpeg?ops=1910_1000,0.6631242658529831,5,0.11872366471609774,0.31999764346951676,0.10425126400396845,1,2
52,"USA TODAY, Erin Kelly, USA TODAY","Supreme Court nominee Brett Kavanaugh says he believes the first thing that makes a good judge is ""independence."" Amid constant disruptions from protesters, Kavanaugh is answering questions in front of the Senate Judiciary Committee. (Sept. 5) AP Supreme Cour… [+3808 chars]",Supreme Court nominee Brett Kavanaugh answered senators' questions on high-profile issues ranging from abortion to gun control to presidential power.,2018-09-05T16:29:40Z,usa-today,USA Today,Brett Kavanaugh: His views on key issues he could face as a Supreme Court justice,https://www.usatoday.com/story/news/politics/2018/09/05/brett-kavanaugh-his-views-key-issues-facing-supreme-court/1201261002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/04/USAT/d75f19bc-56f7-42a7-b342-d2877059b73f-12__XXX_CP__114.JPG?crop=1795,1010,x411,y808&width=3200&height=1680&fit=bounds",0.724777432163441,7,0.9780824947349194,0.33172382955428215,0.9677971331031949,1,1
53,"USA TODAY, USA TODAY","Supreme Court nominee Brett Kavanaugh says the Court “must never, never be viewed as a partisan institution” - a tacit response to Democratic fears he would be President Donald Trump’s advocate on the high court. (Sept. 4) AP 9/4/18 4:53:46 PM -- Washington, … [+7489 chars]",The nomination hearing process has been flawed from the start. It needs to be postponed until senators have Kavanaugh's full White House record.,2018-09-05T19:22:05Z,usa-today,USA Today,Why Brett Kavanaugh's hearing is flawed: Today's talker,https://www.usatoday.com/story/opinion/2018/09/05/brett-kavanaughs-hearing-flawed-release-records-talker/1201831002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/05/USAT/f4c94d60-bad3-4376-88df-a5dc6730d6d8-16__XXX_sd__Kavanaugh_Confirmation_1039_.JPG?crop=2999,1687,x1,y201&width=3200&height=1680&fit=bounds",0.048207381648404546,15,0.9536322888397193,0.7542464526981995,0.543711206492979,4,1
54,The Associated Press,"Interested in Supreme Court? Add Supreme Court as an interest to stay up to date on the latest Supreme Court news, video, and analysis from ABC News. It's sort of a coordinated dance, but the performers are an organized group of protesters and a dozen or so u… [+3664 chars]",The Senate confirmation hearings for Supreme Court nominee Brett Kavanaugh have become the target of a coordinated activist campaign to disrupt the proceedings,2018-09-05T19:30:25Z,abc-news,ABC News,"Shout, arrest, repeat: Inside the Kavanaugh hearing protests",https://abcnews.go.com/Politics/wireStory/shout-arrest-repeat-inside-kavanaugh-hearing-protests-57626651,https://s.abcnews.com/images/Politics/WireAP_d63d3f82a7824deb86ad8cb27de9d747_16x9_992.jpg,0.2021072088337944,1,0.4744638241758229,0.21827895780407647,0.09407266455462626,4,1
55,"USA TODAY, Richard Wolf, USA TODAY","Supreme Court nominee Brett Kavanaugh, here in Sen. Rob Portman's office, has met with 65 senators since his nomination to the Supreme Court. (Photo: AP) WASHINGTON — For eight weeks since President Donald Trump nominated him for the swing seat on the Supreme… [+9385 chars]","Supreme Court nominee Brett Kavanaugh faces Senate Judiciary Committee grilling about his views on abortion, guns, health care -- and President Trump.",2018-09-03T11:00:04Z,usa-today,USA Today,'Sparks will fly' at Senate confirmation hearing for Supreme Court nominee Brett Kavanaugh,https://www.usatoday.com/story/news/politics/2018/09/03/donald-trump-supreme-court-nominee-brett-kavanaugh-gets-senate-test/1180524002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/02/USAT/e3aaf8a6-0882-452a-9b77-e4286d123c1a-AP_Congress_Supreme_Court.jpg?crop=5155,2883,x0,y0&width=3200&height=1680&fit=bounds",0.6636283497077461,9,0.8625969858899769,0.8717943664760073,0.24109284967366196,7,2
56,Joe Perticone,Senate Democrats moved to adjourn Judge Brett Kavanaugh's first confirmation hearing for his nomination to serve on the Supreme Court on Tuesday seconds after the Judiciary Committee panel began. The moment Senate Judiciary Chairman Chuck Grassley began his o… [+1593 chars],Democrats motioned to adjourn Brett Kavanaugh's Supreme Court confirmation hearing within seconds of it beginning on Tuesday. Protesters swarmed the room to oppose Kavanaugh as President Donald Trump's nominee to fill the Supreme Court vacancy. The committee …,2018-09-04T14:03:36Z,business-insider,Business Insider,Brett Kavanaugh's Supreme Court confirmation hearing starts with a bang as Kamala Harris leads Democrats in trying to stop the hearing,https://www.businessinsider.com/democrats-try-to-stop-brett-kavanaugh-hearing-within-seconds-2018-9,https://amp.businessinsider.com/images/5b8e8ed4959f34202e8b5691-1536-768.jpg,0.2977381639293887,5,0.9895020587151565,0.39538894111906975,0.9400612098088368,2,3
57,Alana Abramson,"The partisan contention continued into the third day of Judge Brett Kavanaugh’s Supreme Court confirmation hearings, with New Jersey Sen. Cory Booker releasing confidential documents to the public in a knowing violation of Senate rules. “I knowingly violated … [+3486 chars]","""I openly invite and accept the consequences""",2018-09-06T16:33:01Z,time,Time,‘Bring It.’ Cory Booker Breaks Senate Rules to Release Confidential Documents on Brett Kavanaugh,http://time.com/5388683/cory-booker-brett-kavanaugh-documents/,https://timedotcom.files.wordpress.com/2018/09/booker-hearings.jpg?quality=85,0.40075554332443253,14,0.37928970170594334,0.6444784950723977,0.9054867818843609,5,1
58,https://www.facebook.com/bbcnews,"It's Monday, it's a new week, and while we won't pretend we know everything that's going to happen over the next seven days, we have some sense of what is coming up. Here's your briefing on some of the most important and interesting stories happening in the w… [+4695 chars]",Your Monday briefing on the most important stories coming up over the next seven days.,2018-09-02T23:25:00Z,bbc-news,BBC News,What you need to know for the week ahead,https://www.bbc.co.uk/news/world-45355699,https://ichef.bbci.co.uk/news/1024/branded_news/FF17/production/_103230356_9b266f2f-0b6c-4f75-a26a-49dca1bde684.jpg,0.9291038893334472,1,0.3123014345862355,0.2026369483053655,0.2628581154706604,4,2
59,STEPHANIE EBBS,Protesters were removed from Judge Brett Kavanaugh's confirmation hearing for a second day on Wednesday as Senate Judiciary Committee Chairman Chuck Grassley accused Democrats of coordinating with protesters to disrupt the hearings. Interested in Supreme Cour… [+2511 chars],Protesters were removed from Judge Brett Kavanaugh's confirmation hearing for the second day on Wednesday morning.,2018-09-05T13:51:06Z,abc-news,ABC News,Protesters interrupt Kavanaugh confirmation hearing for second day,https://abcnews.go.com/Politics/protesters-interrupt-brett-kavanaugh-confirmation-hearing-day/story?id=57617263,https://s.abcnews.com/images/Politics/kavanaugh-hearing-gty-ps3-180904_hpMain_16x9_992.jpg,0.9910684654754004,16,0.4102891375583867,0.42246374280482335,0.537709191787053,8,1
60,"USA TODAY, Richard Wolf, USA TODAY","Supreme Court nominee Brett Kavanaugh drew praise and opposition Friday as his confirmation hearing drew to a close. (Photo: USA TODAY) WASHINGTON -- Supreme Court nominee Brett Kavanaugh coasted toward likely confirmation Friday as a chaotic, four-day Senate… [+1902 chars]","Supreme Court nominee Brett Kavanaugh coasted toward likely confirmation Friday as a chaotic, four-day Senate hearing drew to a close.",2018-09-07T15:32:42Z,usa-today,USA Today,Supporters laud and opponents decry Brett Kavanaugh as Supreme Court confirmation hearing concludes,https://www.usatoday.com/story/news/politics/2018/09/07/brett-kavanaugh-supporters-opponents-get-final-word-confirmation/1221597002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/07/USAT/d576715d-6b26-4a08-a454-dd52b68592b9-XXX_sd__Kavanaugh_Confirmation_1039_.jpg?crop=2999,1680,x0,y139&width=3200&height=1680&fit=bounds",0.4371751961268032,17,0.02251754345886625,0.8585350102668483,0.3730209077755411,4,2
61,John Haltiwanger,A 2015 clip of Judge Brett Kavanaugh making a joke about the elite Maryland high school he attended has resurfaced at an inconvenient time for the Supreme Court nominee. Kavanaugh currently faces allegations of sexually assaulting a woman when they were both … [+1414 chars],A 2015 clip of Brett Kavanaugh making a joke about the elite Maryland high school he attended has resurfaced at an inconvenient time for the Supreme Court nominee. Kavanaugh faces allegations of sexually assaulting a woman along with the help of a friend when…,2018-09-18T20:45:47Z,business-insider,Business Insider,A 2015 clip of Brett Kavanaugh joking about his days at an elite high school has resurfaced and is going viral,https://www.businessinsider.com/kavanaugh-joking-high-school-video-2018-9,https://amp.businessinsider.com/images/5ba161c11982d8c4308b5a55-2732-1366.jpg,0.777936796736117,15,0.8508445018215507,0.19704187337206824,0.25980111925549687,4,2
62,Mahita Gajanan,"The Senate Judiciary Committee officially cancelled a originally meeting set this week to vote on Brett Kavanaugh’s Supreme Court nomination amid sexual assault allegations against the judge. The cancellation of the meeting, which will delay the vote that wou… [+860 chars]",The Senate Judiciary Committee officially cancelled a meeting set for this week to vote on Brett Kavanaugh's Supreme Court nomination,2018-09-18T22:53:56Z,time,Time,Senate Judiciary Committee Officially Cancels Brett Kavanaugh’s Confirmation Vote Amid Sexual Assault Allegations,http://time.com/5400181/brett-kavanaugh-supreme-court-confirmation-vote-cancel/,https://timedotcom.files.wordpress.com/2018/09/brett-kavanaugh-vote-meeting.jpg?quality=85,0.5143399350441641,12,0.9688212525325148,0.4484423248817965,0.9077751750042556,5,2
63,"Opinion contributor, Al Franken, Opinion contributor","Supreme Court nominee Brett Kavanaugh at his Senate Judiciary Committee confirmation hearing, Sept. 6, 2018, Washington, DC. (Photo: Jacquelyn Martin, AP) The nomination and confirmation of a Supreme Court justice is supposed to be a grave and solemn exercise… [+5809 chars]","Brett Kavanaugh is proof that there is no precedent Republicans won’t trample, no revelation they won’t shrug off, no principle they won’t contradict.",2018-09-07T07:15:07Z,usa-today,USA Today,"Kavanaugh Supreme Court hearings showcase Republican partisanship, hypocrisy: Al Franken",https://www.usatoday.com/story/opinion/2018/09/07/brett-kavanaugh-supreme-court-hearings-showcase-republican-hypocrisy-column/1215578002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/06/USAT/e711348c-73e5-44f8-9a94-8580f4897a7a-kavanaugh1.jpg?crop=1023,574,x0,y39&width=3200&height=1680&fit=bounds",0.5245090795917997,17,0.04013578920056826,0.22736481676620446,0.5065351631892866,1,2
64,Garance Burke and Martha Mendoza / AP,"(PALO ALTO, Calif.) — Her studies first brought her West, but for Christine Margaret Blasey Ford, the move to California proved a way to leave behind what had gone wrong in her teenage years in the patrician suburbs of Washington, D.C. Born into a well-off fa… [+5687 chars]","Colleagues said Christine Margaret Blasey Ford, who accused Judge Breet Kavanaugh of sexual assault, was known for scrupulous conduct",2018-09-19T06:44:20Z,time,Time,Colleagues Defend Brett Kavanaugh’s Accuser as a Person of Integrity,http://time.com/5400324/christine-blasey-ford-kavanaugh-integrity/,https://timedotcom.files.wordpress.com/2018/09/gettyimages-1034736788.jpg?quality=85,0.27101929503292377,14,0.032510271100088195,0.6920268027188817,0.4897660564445119,9,1
65,"USA TODAY, USA TODAY",,Democratic senators hijack Brett Kavanaugh's hearing over Republicans rushing the process and the dumping of thousands of documents just hours earlier.,2018-09-04T14:33:29Z,usa-today,USA Today,Brett Kavanaugh confirmation hearing off to rowdy start,https://www.usatoday.com/videos/news/politics/elections/2016/2018/09/04/brett-kavanaugh-confirmation-hearing-off-rowdy-start/1189782002/,https://www.gannett-cdn.com/presto/2018/09/04/USAT/f4c9b34f-e372-40e9-bfbc-e7cf0cb1f6d3-VPC_KAVANUGH_ROCKY_START_thumbnail.jpg?width=3200&height=1800&fit=crop,0.9830251030797875,4,0.20308784500125032,0.6816778441149467,0.703493285842412,1,2
66,"USA TODAY, Editors, USA TODAY","WASHINGTON, DC - JULY 09: U.S. President Donald Trump introduces U.S. Circuit Judge Brett M. Kavanaugh as his nominee to the United States Supreme Court during an event in the East Room of the White House July 9, 2018 in Washington, DC. Pending confirmation b… [+4539 chars]","Senate hearings for Brett Kavanaugh, USA Gymnastics, Tropical Storm Gordon threatens the Gulf Coast and more things to start your day.",2018-09-04T08:05:48Z,usa-today,USA Today,"Brett Kavanaugh confirmation hearings, Tropical Storm Gordon, USA Gymnastics: 5 things to know Tuesday",https://www.usatoday.com/story/news/2018/09/04/brett-kavanaugh-tropical-storm-gordon-detroit-public-schools-usa-gymnastics/1143881002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/03/USAT/1bc5087d-cbbc-462e-9bd6-7e7963ade5d1-GTY_994988298.JPG?crop=2918,1641,x192,y0&width=3200&height=1680&fit=bounds",0.20112803661500045,3,0.2478524592985606,0.12419347535482617,0.8905918472278532,3,3
67,"USA TODAY, USA TODAY","WASHINGTON, DC - JULY 09: U.S. President Donald Trump introduces U.S. Circuit Judge Brett M. Kavanaugh as his nominee to the United States Supreme Court during an event in the East Room of the White House July 9, 2018 in Washington, DC. Pending confirmation b… [+1232 chars]",Supreme Court nominee Brett Kavanaugh will be grilled for four days. USA TODAY will provide live coverage of the Senate confirmation hearings.,2018-09-04T13:12:19Z,usa-today,USA Today,Live stream: Trump's Supreme Court nominee Brett Kavanaugh begins confirmation hearings,https://www.usatoday.com/story/news/politics/2018/09/04/brett-kavanaugh-supreme-court-confirmation-hearing-live-stream/1188722002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2018/09/03/USAT/1bc5087d-cbbc-462e-9bd6-7e7963ade5d1-GTY_994988298.JPG?crop=2918,1641,x192,y0&width=3200&height=1680&fit=bounds",0.5188175334950101,14,0.527276787275016,0.36521838061957057,0.6772443564191774,3,1
